"provincia","estrato","rv"
"Chaco","outer",0.505
"Chaco","outer",0.5156
"Chaco","outer",0.5291
"Chaco","outer",0.5502
"Chaco","outer",0.5109
"Chaco","outer",0.5387
"Chaco","outer",0.5561
"Chaco","outer",0.4781
"Chaco","outer",0.59
"Chaco","outer",0.5136
"Chaco","outer",0.5154
"Chaco","outer",0.4919
"Chaco","outer",0.5126
"Chaco","outer",0.5954
"Chaco","outer",0.521
"Chaco","outer",0.5035
"Chaco","outer",0.5069
"Chaco","outer",0.5087
"Chaco","outer",0.4657
"Chaco","outer",0.4918
"Chaco","outer",0.5719
"Chaco","outer",0.489
"Chaco","outer",0.5968
"Chaco","outer",0.474
"Chaco","outer",0.5453
"Chaco","outer",0.5546
"Chaco","outer",0.5798
"Chaco","outer",0.5326
"Chaco","outer",0.5278
"Chaco","outer",0.5449
"Chaco","outer",0.5389
"Chaco","outer",0.5454
"Chaco","outer",0.5418
"Chaco","outer",0.5012
"Chaco","outer",0.4739
"Chaco","outer",0.543
"Chaco","outer",0.4878
"Chaco","outer",0.5202
"Chaco","outer",0.4857
"Chaco","outer",0.5166
"Chaco","outer",0.5636
"Chaco","outer",0.5628
"Chaco","outer",0.5513
"Chaco","outer",0.5283
"Chaco","outer",0.5614
"Chaco","outer",0.4997
"Chaco","outer",0.5185
"Chaco","outer",0.5553
"Chaco","outer",0.5689
"Chaco","outer",0.4984
"Chaco","outer",0.5849
"Chaco","outer",0.5062
"Chaco","outer",0.4918
"Chaco","outer",0.5492
"Chaco","outer",0.5128
"Chaco","outer",0.5566
"Chaco","outer",0.5027
"Chaco","outer",0.5363
"Chaco","outer",0.4786
"Chaco","outer",0.497
"Chaco","outer",0.5583
"Chaco","outer",0.4899
"Chaco","outer",0.4873
"Chaco","outer",0.4881
"Chaco","outer",0.5339
"Chaco","outer",0.5537
"Chaco","outer",0.4994
"Chaco","outer",0.6266
"Chaco","outer",0.5704
"Chaco","outer",0.4912
"Chaco","outer",0.4937
"Chaco","outer",0.4683
"Chaco","outer",0.5162
"Chaco","outer",0.4753
"Chaco","outer",0.5045
"Chaco","outer",0.5939
"Chaco","outer",0.5314
"Chaco","outer",0.5284
"Chaco","outer",0.5859
"Chaco","outer",0.5307
"Chaco","outer",0.556
"Chaco","outer",0.5069
"Chaco","outer",0.5621
"Chaco","outer",0.5688
"Chaco","outer",0.5107
"Chaco","outer",0.5551
"Chaco","outer",0.4709
"Chaco","outer",0.5276
"Chaco","outer",0.569
"Chaco","outer",0.5031
"Chaco","outer",0.5292
"Chaco","outer",0.4862
"Chaco","outer",0.6205
"Corrientes","outer",0.4364
"Corrientes","outer",0.3739
"Corrientes","outer",0.4455
"Corrientes","outer",0.4627
"Corrientes","outer",0.3884
"Corrientes","outer",0.4591
"Corrientes","outer",0.3798
"Corrientes","outer",0.4248
"Corrientes","outer",0.4736
"Corrientes","outer",0.4064
"Corrientes","outer",0.4255
"Corrientes","outer",0.4631
"Corrientes","outer",0.3573
"Corrientes","outer",0.4813
"Corrientes","outer",0.4492
"Corrientes","outer",0.4478
"Corrientes","outer",0.4447
"Corrientes","outer",0.4478
"Corrientes","outer",0.4116
"Corrientes","outer",0.4212
"Corrientes","outer",0.4469
"Corrientes","outer",0.407
"Corrientes","outer",0.4496
"Corrientes","outer",0.4392
"Corrientes","outer",0.4238
"Corrientes","outer",0.4511
"Corrientes","outer",0.7346
"Corrientes","outer",0.4011
"Corrientes","outer",0.4577
"Corrientes","outer",0.4757
"Corrientes","outer",0.4138
"Corrientes","outer",0.4146
"Corrientes","outer",0.4333
"Corrientes","outer",0.4709
"Corrientes","outer",0.454
"Corrientes","outer",0.4343
"Corrientes","outer",0.4552
"Corrientes","outer",0.424
"Corrientes","outer",0.3962
"Corrientes","outer",0.4287
"Corrientes","outer",0.4209
"Corrientes","outer",0.4244
"Corrientes","outer",0.4054
"Corrientes","outer",0.4426
"Corrientes","outer",0.4612
"Corrientes","outer",0.4481
"Corrientes","outer",0.457
"Corrientes","outer",0.4695
"Corrientes","outer",0.4343
"Corrientes","outer",0.4496
"Corrientes","outer",0.4619
"Corrientes","outer",0.4309
"Corrientes","outer",0.3825
"Corrientes","outer",0.417
"Corrientes","outer",0.3988
"Corrientes","outer",0.4724
"Corrientes","outer",0.4097
"Corrientes","outer",0.4447
"Corrientes","outer",0.4994
"Corrientes","outer",0.4639
"Corrientes","outer",0.4983
"Corrientes","outer",0.4788
"Corrientes","outer",0.4873
"Corrientes","outer",0.4053
"Corrientes","outer",0.4606
"Corrientes","outer",0.4692
"Corrientes","outer",0.4306
"Corrientes","outer",0.4465
"Corrientes","outer",0.4624
"Corrientes","outer",0.4821
"Corrientes","outer",0.3498
"Corrientes","outer",0.4437
"Corrientes","outer",0.4329
"Corrientes","outer",0.4861
"Corrientes","outer",0.4684
"Corrientes","outer",0.4694
"Corrientes","outer",0.4494
"Corrientes","outer",0.4551
"Corrientes","outer",0.4416
"Corrientes","outer",0.4486
"Corrientes","outer",0.3904
"Corrientes","outer",0.4611
"Corrientes","outer",0.4383
"Corrientes","outer",0.3946
"Corrientes","outer",0.4751
"Corrientes","outer",0.4993
"Corrientes","outer",0.3772
"Corrientes","outer",0.3984
"Corrientes","outer",0.4168
"Corrientes","outer",0.3906
"Corrientes","outer",0.4383
"Corrientes","outer",0.4749
"Corrientes","outer",0.7254
"Corrientes","outer",0.4566
"Corrientes","outer",0.3564
"Corrientes","outer",0.418
"Corrientes","outer",0.4338
"Corrientes","outer",0.4334
"Corrientes","outer",0.4917
"Corrientes","outer",0.4341
"Corrientes","outer",0.423
"Corrientes","outer",0.4155
"Corrientes","outer",0.4175
"Corrientes","outer",0.3974
"Corrientes","outer",0.4198
"Corrientes","outer",0.4196
"Corrientes","outer",0.7097
"Corrientes","outer",0.438
"Corrientes","outer",0.454
"Corrientes","outer",0.4431
"Corrientes","outer",0.4829
"Corrientes","outer",0.4393
"Corrientes","outer",0.4535
"Corrientes","outer",0.4689
"Corrientes","outer",0.4161
"Corrientes","outer",0.4386
"Corrientes","outer",0.39
"Corrientes","outer",0.3892
"Corrientes","outer",0.4496
"Corrientes","outer",0.4564
"Corrientes","outer",0.4289
"Corrientes","outer",0.4735
"Corrientes","outer",0.4539
"Corrientes","outer",0.4853
"Corrientes","outer",0.4075
"Corrientes","outer",0.429
"Corrientes","outer",0.4396
"Corrientes","outer",0.4129
"Corrientes","outer",0.4613
"Corrientes","outer",0.3989
"Corrientes","outer",0.7232
"Corrientes","outer",0.4618
"Corrientes","outer",0.3734
"Corrientes","outer",0.4208
"Corrientes","outer",0.4575
"Corrientes","outer",0.4315
"Corrientes","outer",0.4098
"Corrientes","outer",0.4281
"Corrientes","outer",0.4121
"Corrientes","outer",0.47
"Corrientes","outer",0.7015
"Corrientes","outer",0.4323
"Corrientes","outer",0.3303
"Corrientes","outer",0.3691
"Corrientes","outer",0.4453
"Corrientes","outer",0.4342
"Corrientes","outer",0.4121
"Corrientes","outer",0.5056
"Corrientes","outer",0.4781
"Corrientes","outer",0.4009
"Corrientes","outer",0.4149
"Corrientes","outer",0.3841
"Corrientes","outer",0.4527
"Corrientes","outer",0.3749
"Corrientes","outer",0.4968
"Corrientes","outer",0.4302
"Corrientes","outer",0.4228
"Corrientes","outer",0.4511
"Corrientes","outer",0.5026
"Corrientes","outer",0.3762
"Corrientes","outer",0.4466
"Corrientes","outer",0.4297
"Corrientes","outer",0.4621
"Corrientes","outer",0.6953
"Corrientes","outer",0.4677
"Corrientes","outer",0.4131
"Corrientes","outer",0.4457
"Corrientes","outer",0.4004
"Corrientes","outer",0.4298
"Corrientes","outer",0.4503
"Corrientes","outer",0.4104
"Corrientes","outer",0.444
"Corrientes","outer",0.4934
"Corrientes","outer",0.7143
"Corrientes","outer",0.4475
"Corrientes","outer",0.4238
"Corrientes","outer",0.4332
"Corrientes","outer",0.3807
"Corrientes","outer",0.3938
"Corrientes","outer",0.4307
"Corrientes","outer",0.492
"Corrientes","outer",0.407
"Corrientes","outer",0.4443
"Corrientes","outer",0.3601
"Corrientes","outer",0.4086
"Corrientes","outer",0.4086
"Corrientes","outer",0.4052
"Corrientes","outer",0.3425
"Corrientes","outer",0.431
"Corrientes","outer",0.4143
"Corrientes","outer",0.4719
"Corrientes","outer",0.4364
"Corrientes","outer",0.3716
"Corrientes","outer",0.4527
"Corrientes","outer",0.4478
"Corrientes","outer",0.4116
"Corrientes","outer",0.4416
"Corrientes","outer",0.4306
"Corrientes","outer",0.4614
"Corrientes","outer",0.4334
"Corrientes","outer",0.3846
"Corrientes","outer",0.485
"Corrientes","outer",0.442
"Corrientes","outer",0.7167
"Corrientes","outer",0.7289
"Corrientes","outer",0.4739
"Corrientes","outer",0.529
"Corrientes","outer",0.4519
"Corrientes","outer",0.3938
"Corrientes","outer",0.4287
"Corrientes","outer",0.4211
"Corrientes","outer",0.4467
"Corrientes","outer",0.4053
"Corrientes","outer",0.7079
"Corrientes","outer",0.4492
"Corrientes","outer",0.4367
"Corrientes","outer",0.4452
"Corrientes","outer",0.3487
"Corrientes","outer",0.427
"Corrientes","outer",0.4482
"Corrientes","outer",0.4408
"Corrientes","outer",0.4341
"Corrientes","outer",0.4321
"Corrientes","outer",0.4192
"Corrientes","outer",0.4533
"Corrientes","outer",0.4881
"Corrientes","outer",0.4363
"Corrientes","outer",0.4702
"Corrientes","outer",0.4015
"Corrientes","outer",0.4737
"Corrientes","outer",0.4515
"Corrientes","outer",0.4039
"Corrientes","outer",0.4222
"Corrientes","outer",0.4697
"Corrientes","outer",0.4625
"Corrientes","outer",0.3943
"Corrientes","outer",0.4586
"Corrientes","outer",0.4181
"Corrientes","outer",0.7084
"Corrientes","outer",0.4686
"Corrientes","outer",0.4436
"Corrientes","outer",0.4606
"Corrientes","outer",0.3829
"Corrientes","outer",0.4394
"Corrientes","outer",0.4232
"Corrientes","outer",0.4447
"Corrientes","outer",0.4207
"Corrientes","outer",0.4134
"Corrientes","outer",0.4339
"Corrientes","outer",0.4152
"Corrientes","outer",0.4706
"Corrientes","outer",0.4389
"Corrientes","outer",0.5378
"Corrientes","outer",0.4379
"Corrientes","outer",0.4818
"Corrientes","outer",0.4085
"Corrientes","outer",0.4938
"Corrientes","outer",0.4865
"Corrientes","outer",0.4197
"Corrientes","outer",0.4497
"Corrientes","outer",0.4643
"Corrientes","outer",0.4666
"Corrientes","outer",0.4276
"Corrientes","outer",0.4486
"Corrientes","outer",0.4886
"Corrientes","outer",0.4849
"Corrientes","outer",0.3826
"Corrientes","outer",0.4798
"Corrientes","outer",0.4599
"Corrientes","outer",0.4409
"Corrientes","outer",0.4025
"Corrientes","outer",0.3916
"Corrientes","outer",0.4521
"Corrientes","outer",0.4584
"Corrientes","outer",0.4264
"Corrientes","outer",0.4197
"Corrientes","outer",0.4899
"Corrientes","outer",0.4373
"Corrientes","outer",0.4772
"Corrientes","outer",0.4295
"Corrientes","outer",0.4564
"Corrientes","outer",0.475
"Corrientes","outer",0.4423
"Corrientes","outer",0.441
"Corrientes","outer",0.4474
"Corrientes","outer",0.3989
"Corrientes","outer",0.4701
"Corrientes","outer",0.3983
"Corrientes","outer",0.7666
"Corrientes","outer",0.4185
"Corrientes","outer",0.4082
"Corrientes","outer",0.4847
"Corrientes","outer",0.4365
"Corrientes","outer",0.447
"Corrientes","outer",0.4245
"Corrientes","outer",0.5061
"Corrientes","outer",0.4557
"Corrientes","outer",0.4203
"Corrientes","outer",0.3813
"Corrientes","outer",0.3933
"Neuquén","middle",0.6068
"Neuquén","middle",0.6056
"Neuquén","middle",0.5982
"Neuquén","middle",0.592
"Neuquén","middle",0.6032
"Neuquén","middle",0.5931
"Neuquén","middle",0.5968
"Neuquén","middle",0.6117
"Neuquén","middle",0.5868
"Neuquén","middle",0.5938
"Neuquén","middle",0.6085
"Neuquén","middle",0.5898
"Neuquén","middle",0.5924
"Neuquén","middle",0.6033
"Neuquén","middle",0.5765
"Neuquén","middle",0.5986
"Neuquén","middle",0.5807
"Neuquén","middle",0.5923
"Neuquén","middle",0.5936
"Neuquén","middle",0.6037
"Neuquén","middle",0.606
"Neuquén","middle",0.5845
"Neuquén","middle",0.5972
"Neuquén","middle",0.6011
"Neuquén","middle",0.5937
"Neuquén","middle",0.6118
"Neuquén","middle",0.6006
"Neuquén","middle",0.5946
"Neuquén","middle",0.5991
"Neuquén","middle",0.6042
"Neuquén","middle",0.5788
"Neuquén","middle",0.5882
"Neuquén","middle",0.6018
"Neuquén","middle",0.5888
"Neuquén","middle",0.584
"Neuquén","middle",0.5982
"Neuquén","middle",0.6001
"Neuquén","middle",0.5764
"Neuquén","middle",0.6025
"Neuquén","middle",0.5874
"Neuquén","middle",0.592
"Neuquén","middle",0.597
"Neuquén","middle",0.5962
"Neuquén","middle",0.5965
"Neuquén","middle",0.6014
"Neuquén","middle",0.6028
"Neuquén","middle",0.5887
"Neuquén","middle",0.595
"Neuquén","middle",0.5968
"Neuquén","middle",0.5816
"Neuquén","middle",0.5987
"Neuquén","middle",0.6141
"Neuquén","middle",0.5924
"Neuquén","middle",0.6012
"Neuquén","middle",0.5795
"Neuquén","middle",0.5982
"Neuquén","middle",0.6091
"Neuquén","middle",0.6023
"Neuquén","middle",0.5975
"Neuquén","middle",0.5877
"Neuquén","middle",0.631
"Neuquén","middle",0.6003
"Neuquén","middle",0.6027
"Neuquén","middle",0.5848
"Neuquén","middle",0.6005
"Neuquén","middle",0.5965
"Neuquén","middle",0.5935
"Neuquén","middle",0.6036
"Neuquén","middle",0.5985
"Neuquén","middle",0.6221
"Neuquén","middle",0.5966
"Neuquén","middle",0.6142
"Neuquén","middle",0.6096
"Neuquén","middle",0.5956
"Neuquén","middle",0.5991
"Neuquén","middle",0.6188
"Neuquén","middle",0.5456
"Neuquén","middle",0.6044
"Neuquén","middle",0.6124
"Neuquén","middle",0.5913
"Neuquén","middle",0.5796
"Neuquén","middle",0.6007
"Neuquén","middle",0.5918
"Neuquén","middle",0.5861
"Neuquén","middle",0.5912
"Neuquén","middle",0.5859
"Neuquén","middle",0.6035
"Neuquén","middle",0.5946
"Neuquén","middle",0.5941
"Neuquén","middle",0.5862
"Neuquén","middle",0.6009
"Neuquén","middle",0.5925
"Neuquén","middle",0.5959
"Neuquén","middle",0.6085
"Neuquén","middle",0.5953
"Neuquén","middle",0.5866
"Neuquén","middle",0.6038
"Neuquén","middle",0.6078
"Neuquén","middle",0.612
"Neuquén","middle",0.578
"Neuquén","middle",0.5991
"Neuquén","middle",0.5929
"Neuquén","middle",0.592
"Neuquén","middle",0.5929
"Neuquén","middle",0.5828
"Neuquén","middle",0.616
"Neuquén","middle",0.6137
"Neuquén","middle",0.5839
"Neuquén","middle",0.608
"Neuquén","middle",0.5904
"Neuquén","middle",0.5656
"Neuquén","middle",0.5922
"Neuquén","middle",0.6059
"Neuquén","middle",0.6134
"Neuquén","middle",0.6081
"Neuquén","middle",0.6207
"Neuquén","middle",0.605
"Neuquén","middle",0.594
"Neuquén","middle",0.603
"Neuquén","middle",0.5909
"Neuquén","middle",0.6017
"Neuquén","middle",0.5953
"Neuquén","middle",0.6055
"Neuquén","middle",0.6027
"Neuquén","middle",0.5894
"Neuquén","middle",0.5775
"Neuquén","middle",0.5907
"Neuquén","middle",0.5998
"Neuquén","middle",0.5782
"Neuquén","middle",0.5848
"Neuquén","middle",0.5893
"Neuquén","middle",0.6099
"Neuquén","middle",0.5874
"Neuquén","middle",0.5995
"Neuquén","middle",0.5881
"Neuquén","middle",0.6077
"Neuquén","middle",0.5952
"Neuquén","middle",0.6089
"Neuquén","middle",0.6001
"Neuquén","middle",0.6075
"Neuquén","middle",0.605
"Neuquén","middle",0.5881
"Neuquén","middle",0.6061
"Neuquén","middle",0.5614
"Neuquén","middle",0.595
"Neuquén","middle",0.5972
"Neuquén","middle",0.5909
"Neuquén","middle",0.602
"Neuquén","middle",0.6033
"Neuquén","middle",0.5978
"Neuquén","middle",0.5922
"Neuquén","middle",0.5988
"Neuquén","middle",0.5929
"Neuquén","middle",0.5984
"Neuquén","middle",0.5911
"Neuquén","middle",0.5909
"Neuquén","middle",0.6045
"Neuquén","middle",0.6016
"Neuquén","middle",0.6008
"Neuquén","middle",0.5963
"Neuquén","middle",0.5982
"Neuquén","middle",0.593
"Neuquén","middle",0.6049
"Neuquén","middle",0.6033
"Neuquén","middle",0.6134
"Neuquén","middle",0.5764
"Neuquén","middle",0.5901
"Neuquén","middle",0.6048
"Neuquén","middle",0.6006
"Neuquén","middle",0.5954
"Neuquén","middle",0.6121
"Neuquén","middle",0.5891
"Neuquén","middle",0.5967
"Neuquén","middle",0.5916
"Neuquén","middle",0.6082
"Neuquén","middle",0.6008
"Neuquén","middle",0.6043
"Neuquén","middle",0.6093
"Neuquén","middle",0.5727
"Neuquén","middle",0.594
"Neuquén","middle",0.5865
"Neuquén","middle",0.5951
"Neuquén","middle",0.6101
"Neuquén","middle",0.6119
"Neuquén","middle",0.6033
"Neuquén","middle",0.5926
"Neuquén","middle",0.614
"Neuquén","middle",0.6097
"Neuquén","middle",0.5839
"Neuquén","middle",0.5785
"Neuquén","middle",0.6031
"Neuquén","middle",0.6041
"Neuquén","middle",0.591
"Neuquén","middle",0.604
"Neuquén","middle",0.5911
"Neuquén","middle",0.5904
"Neuquén","middle",0.6054
"Neuquén","middle",0.595
"Neuquén","middle",0.5798
"Neuquén","middle",0.6056
"Neuquén","middle",0.6076
"Neuquén","middle",0.6031
"Neuquén","middle",0.5818
"Neuquén","middle",0.6045
"Neuquén","middle",0.593
"Neuquén","middle",0.5832
"Neuquén","middle",0.5807
"Neuquén","middle",0.6195
"Neuquén","middle",0.5909
"Neuquén","middle",0.606
"Neuquén","middle",0.6056
"Neuquén","middle",0.6017
"Neuquén","middle",0.5925
"Neuquén","middle",0.6134
"Neuquén","middle",0.5979
"Neuquén","middle",0.5936
"Neuquén","middle",0.6291
"Neuquén","middle",0.5979
"Neuquén","middle",0.6031
"Neuquén","middle",0.5944
"Neuquén","middle",0.6003
"Neuquén","middle",0.6075
"Neuquén","middle",0.6221
"Neuquén","middle",0.6086
"Neuquén","middle",0.6051
"Neuquén","middle",0.5988
"Neuquén","middle",0.6017
"Neuquén","middle",0.5827
"Neuquén","middle",0.5967
"Neuquén","middle",0.5934
"Neuquén","middle",0.6318
"Neuquén","middle",0.5839
"Neuquén","middle",0.5938
"Neuquén","middle",0.5896
"Neuquén","middle",0.5988
"Neuquén","middle",0.5941
"Neuquén","middle",0.5984
"Neuquén","middle",0.61
"Neuquén","middle",0.5978
"Neuquén","middle",0.5936
"Neuquén","middle",0.5781
"Neuquén","middle",0.6081
"Neuquén","middle",0.5928
"Neuquén","middle",0.5968
"Neuquén","middle",0.5735
"Neuquén","middle",0.6107
"Neuquén","middle",0.593
"Neuquén","middle",0.5967
"Neuquén","middle",0.5964
"Neuquén","middle",0.5729
"Neuquén","middle",0.6137
"Neuquén","middle",0.6011
"Neuquén","middle",0.6132
"Neuquén","middle",0.6053
"Neuquén","middle",0.6058
"Neuquén","middle",0.5694
"Neuquén","middle",0.6023
"Neuquén","middle",0.5878
"Neuquén","middle",0.6051
"Neuquén","middle",0.5897
"Neuquén","middle",0.5987
"Neuquén","middle",0.5975
"Neuquén","middle",0.6014
"Neuquén","middle",0.607
"Neuquén","middle",0.5975
"Neuquén","middle",0.6063
"Neuquén","middle",0.5993
"Neuquén","middle",0.5754
"Neuquén","middle",0.598
"Neuquén","middle",0.6083
"Neuquén","middle",0.5999
"Neuquén","middle",0.6069
"Neuquén","middle",0.6111
"Neuquén","middle",0.6122
"Neuquén","middle",0.5995
"Neuquén","middle",0.5959
"Neuquén","middle",0.6009
"Neuquén","middle",0.6026
"Neuquén","middle",0.5994
"Neuquén","middle",0.5899
"Neuquén","middle",0.6039
"Neuquén","middle",0.5924
"Neuquén","middle",0.5661
"Neuquén","middle",0.6032
"Neuquén","middle",0.5959
"Neuquén","middle",0.5881
"Neuquén","middle",0.6032
"Neuquén","middle",0.5822
"Neuquén","middle",0.5954
"Neuquén","middle",0.6246
"Neuquén","middle",0.5759
"Neuquén","middle",0.6196
"Neuquén","middle",0.604
"Neuquén","middle",0.6095
"Neuquén","middle",0.5958
"Neuquén","middle",0.5989
"Neuquén","middle",0.6097
"Neuquén","middle",0.5934
"Neuquén","middle",0.6075
"Neuquén","middle",0.6003
