"provincia","estrato","rv"
"Santa Cruz","middle",0.6706
"Santa Cruz","middle",0.2606
"Santa Cruz","middle",0.4005
"Santa Cruz","middle",0.4949
"Santa Cruz","middle",0.3893
"Santa Cruz","middle",0.5063
"Santa Cruz","middle",0.348
"Santa Cruz","middle",0.1934
"Santa Cruz","middle",0.4418
"Santa Cruz","middle",0.5389
"Santa Cruz","middle",0.6316
"Santa Cruz","middle",0.3162
"Santa Cruz","middle",0.6677
"Santa Cruz","middle",0.6662
"Santa Cruz","middle",0.3575
"Santa Cruz","middle",0.6374
"Santa Cruz","middle",0.2952
"Santa Cruz","middle",0.6586
"Santa Cruz","middle",0.3736
"Santa Cruz","middle",0.4853
"Santa Cruz","middle",0.5266
"Santa Cruz","middle",0.4702
"Santa Cruz","middle",0.5619
"Santa Cruz","middle",0.4714
"Santa Cruz","middle",0.6068
"Santa Cruz","middle",0.576
"Santa Cruz","middle",0.2494
"Santa Cruz","middle",0.6203
"Santa Cruz","middle",0.4835
"Santa Cruz","middle",0.5997
"Santa Cruz","middle",0.5979
"Santa Cruz","middle",0.393
"Santa Cruz","middle",0.5233
"Santa Cruz","middle",0.6027
"Santa Cruz","middle",0.396
"Santa Cruz","middle",0.4795
"Santa Cruz","middle",0.5902
"Santa Cruz","middle",0.3745
"Santa Cruz","middle",0.4922
"Santa Cruz","middle",0.4006
"Santa Cruz","middle",0.4807
"Santa Cruz","middle",0.3848
"Santa Cruz","middle",0.4108
"Santa Cruz","middle",0.304
"Santa Cruz","middle",0.5205
"Santa Cruz","middle",0.5715
"Santa Cruz","middle",0.5198
"Santa Cruz","middle",0.4923
"Santa Cruz","middle",0.2999
"Santa Cruz","middle",0.3711
"Santa Cruz","middle",0.4635
"Santa Cruz","middle",0.592
"Santa Cruz","middle",0.4227
"Santa Cruz","middle",0.2399
"Santa Cruz","middle",0.525
"Santa Cruz","middle",0.4846
"Santa Cruz","middle",0.5619
"Santa Cruz","middle",0.6412
"Santa Cruz","middle",0.6346
"Santa Cruz","middle",0.6848
"Santa Cruz","middle",0.5221
"Santa Cruz","middle",0.6257
"Santa Cruz","middle",0.4459
"Santa Cruz","middle",0.6876
"Santa Cruz","middle",0.5465
"Santa Cruz","middle",0.5359
"Santa Cruz","middle",0.4309
"Santa Cruz","middle",0.5261
"Santa Cruz","middle",0.1712
"Santa Cruz","middle",0.4486
"Santa Cruz","middle",0.5974
"Santa Cruz","middle",0.3802
"Santa Cruz","middle",0.5302
"Santa Cruz","middle",0.3807
"Santa Cruz","middle",0.4819
"Santa Cruz","middle",0.4775
"Santa Cruz","middle",0.5492
"Santa Cruz","middle",0.4866
"Santa Cruz","middle",0.4802
"Santa Cruz","middle",0.5285
"Santa Cruz","middle",0.2626
"Santa Cruz","middle",0.4463
"Santa Cruz","middle",0.2048
"Santa Cruz","middle",0.3721
"Santa Cruz","middle",0.2097
"Santa Cruz","middle",0.3701
"Santa Cruz","middle",0.6729
"Santa Cruz","middle",0.4408
"Santa Cruz","middle",0.5108
"Santa Cruz","middle",0.2496
"Santa Cruz","middle",0.5375
"Santa Cruz","middle",0.4346
"Santa Cruz","middle",0.5279
"Santa Cruz","middle",0.4541
"Tucumán","outer",0.5195
"Tucumán","outer",0.4157
"Tucumán","outer",0.3744
"Tucumán","outer",0.4784
"Tucumán","outer",0.4557
"Tucumán","outer",0.4752
"Tucumán","outer",0.5782
"Tucumán","outer",0.4182
"Tucumán","outer",0.4681
"Tucumán","outer",0.4714
"Tucumán","outer",0.4541
"Tucumán","outer",0.4841
"Tucumán","outer",0.4485
"Tucumán","outer",0.5164
"Tucumán","outer",0.4365
"Tucumán","outer",0.4534
"Tucumán","outer",0.3765
"Tucumán","outer",0.491
"Tucumán","outer",0.4728
"Tucumán","outer",0.3964
"Tucumán","outer",0.4778
"Tucumán","outer",0.5162
"Tucumán","outer",0.4717
"Tucumán","outer",0.4821
"Tucumán","outer",0.4492
"Tucumán","outer",0.3609
"Tucumán","outer",0.5649
"Tucumán","outer",0.5547
"Tucumán","outer",0.5486
"Tucumán","outer",0.4738
"Tucumán","outer",0.3536
"Tucumán","outer",0.4719
"Tucumán","outer",0.4966
"Tucumán","outer",0.4893
"Tucumán","outer",0.4237
"Tucumán","outer",0.4805
"Tucumán","outer",0.4566
"Tucumán","outer",0.4382
"Tucumán","outer",0.4897
"Tucumán","outer",0.5797
"Tucumán","outer",0.4527
"Tucumán","outer",0.4486
"Tucumán","outer",0.518
"Tucumán","outer",0.5576
"Tucumán","outer",0.4328
"Tucumán","outer",0.3973
"Tucumán","outer",0.4842
"Tucumán","outer",0.512
"Tucumán","outer",0.5105
"Tucumán","outer",0.4702
"Tucumán","outer",0.5036
"Tucumán","outer",0.4299
"Tucumán","outer",0.3622
"Tucumán","outer",0.3614
"Tucumán","outer",0.3979
"Tucumán","outer",0.4266
"Tucumán","outer",0.4511
"Tucumán","outer",0.529
"Tucumán","outer",0.4398
"Tucumán","outer",0.3577
"Tucumán","outer",0.4923
"Tucumán","outer",0.5329
"Tucumán","outer",0.4687
"Tucumán","outer",0.5088
"Tucumán","outer",0.4213
"Tucumán","outer",0.4557
"Tucumán","outer",0.4803
"Tucumán","outer",0.3882
"Tucumán","outer",0.4824
"Tucumán","outer",0.5073
"Tucumán","outer",0.4803
"Tucumán","outer",0.4426
"Tucumán","outer",0.4923
"Tucumán","outer",0.3695
"Tucumán","outer",0.5074
"Tucumán","outer",0.3628
"Tucumán","outer",0.3723
"Tucumán","outer",0.3912
"Tucumán","outer",0.4684
"Tucumán","outer",0.4969
"Tucumán","outer",0.5434
"Tucumán","outer",0.4413
"Tucumán","outer",0.414
"Tucumán","outer",0.4926
"Tucumán","outer",0.4363
"Tucumán","outer",0.4211
"Tucumán","outer",0.4628
"Tucumán","outer",0.4817
"Tucumán","outer",0.5169
"Tucumán","outer",0.4851
"Tucumán","outer",0.5117
"Tucumán","outer",0.598
"Tucumán","outer",0.4868
"Tucumán","outer",0.521
"Tucumán","outer",0.5452
"Tucumán","outer",0.5096
"Tucumán","outer",0.4857
"Tucumán","outer",0.4539
"Tucumán","outer",0.4853
"Tucumán","outer",0.3984
"Tucumán","outer",0.5361
"Tucumán","outer",0.4869
"Tucumán","outer",0.493
"Tucumán","outer",0.4042
"Tucumán","outer",0.4916
"Tucumán","outer",0.5026
"Tucumán","outer",0.5404
"Tucumán","outer",0.4757
"Tucumán","outer",0.4591
"Tucumán","outer",0.5081
"Tucumán","outer",0.5483
"Tucumán","outer",0.5293
"Tucumán","outer",0.4932
"Tucumán","outer",0.5264
"Tucumán","outer",0.5381
"Tucumán","outer",0.5464
"Tucumán","outer",0.5149
"Tucumán","outer",0.4827
"Tucumán","outer",0.3468
"Tucumán","outer",0.4898
"Tucumán","outer",0.3733
"Tucumán","outer",0.4235
"Tucumán","outer",0.4904
"Tucumán","outer",0.458
"Tucumán","outer",0.3376
"Tucumán","outer",0.5777
"Tucumán","outer",0.3929
"Tucumán","outer",0.4389
"Tucumán","outer",0.4329
"Tucumán","outer",0.5314
"Tucumán","outer",0.4922
"Tucumán","outer",0.5201
"Tucumán","outer",0.4856
"Tucumán","outer",0.3723
"Tucumán","outer",0.4587
"Tucumán","outer",0.4338
"Tucumán","outer",0.4406
"Tucumán","outer",0.5146
"Tucumán","outer",0.3665
"Tucumán","outer",0.4394
"Tucumán","outer",0.4621
"Tucumán","outer",0.4923
"Tucumán","outer",0.5566
"Tucumán","outer",0.3993
"Tucumán","outer",0.4708
"Tucumán","outer",0.5039
"Tucumán","outer",0.556
"Tucumán","outer",0.5575
"Tucumán","outer",0.5244
"Tucumán","outer",0.4169
"Tucumán","outer",0.5154
"Tucumán","outer",0.4039
"Tucumán","outer",0.5117
"Tucumán","outer",0.5389
"Tucumán","outer",0.4832
"Tucumán","outer",0.4354
"Tucumán","outer",0.4319
"Tucumán","outer",0.4864
"Tucumán","outer",0.4475
"Tucumán","outer",0.4663
"Tucumán","outer",0.5212
"Tucumán","outer",0.4371
"Tucumán","outer",0.4797
"Tucumán","outer",0.4278
"Tucumán","outer",0.3338
"Tucumán","outer",0.4191
"Tucumán","outer",0.5078
"Tucumán","outer",0.3507
"Tucumán","outer",0.4567
"Tucumán","outer",0.437
"Tucumán","outer",0.5321
"Tucumán","outer",0.4055
"Tucumán","outer",0.4516
"Tucumán","outer",0.4253
"Tucumán","outer",0.4683
"Tucumán","outer",0.4592
"Tucumán","outer",0.4581
"Tucumán","outer",0.3568
"Tucumán","outer",0.5117
"Tucumán","outer",0.4207
"Tucumán","outer",0.5074
"Tucumán","outer",0.4532
"Tucumán","outer",0.3998
"Tucumán","outer",0.4957
"Tucumán","outer",0.443
"Tucumán","outer",0.4423
"Tucumán","outer",0.4133
"Tucumán","outer",0.3916
"Tucumán","outer",0.4064
"Tucumán","outer",0.418
"Tucumán","outer",0.4717
"Tucumán","outer",0.4079
"Tucumán","outer",0.408
"Tucumán","outer",0.4023
"Tucumán","outer",0.448
"Tucumán","outer",0.4964
"Tucumán","outer",0.3265
"Tucumán","outer",0.5154
"Tucumán","outer",0.5159
"Tucumán","outer",0.5284
"Tucumán","outer",0.4827
"Tucumán","outer",0.5048
"Tucumán","outer",0.4959
"Tucumán","outer",0.442
"Tucumán","outer",0.4852
"Tucumán","outer",0.5708
"Tucumán","outer",0.4048
"Tucumán","outer",0.4782
"Tucumán","outer",0.5017
"Tucumán","outer",0.5426
"Tucumán","outer",0.3991
"Tucumán","outer",0.4817
"Tucumán","outer",0.469
"Tucumán","outer",0.3157
"Tucumán","outer",0.5206
"Tucumán","outer",0.3983
"Tucumán","outer",0.4271
"Tucumán","outer",0.4915
"Tucumán","outer",0.418
"Tucumán","outer",0.3586
"Tucumán","outer",0.3544
"Tucumán","outer",0.4758
"Tucumán","outer",0.4091
"Tucumán","outer",0.3773
"Tucumán","outer",0.5532
"Tucumán","outer",0.4691
"Tucumán","outer",0.4915
"Tucumán","outer",0.4864
"Tucumán","outer",0.5129
"Tucumán","outer",0.4467
"Tucumán","outer",0.4633
"Tucumán","outer",0.4809
"Tucumán","outer",0.4207
"Tucumán","outer",0.5269
"Tucumán","outer",0.4661
"Tucumán","outer",0.4089
"Tucumán","outer",0.4578
"Tucumán","outer",0.4289
"Tucumán","outer",0.5231
"Tucumán","outer",0.5014
"Tucumán","outer",0.4595
"Tucumán","outer",0.4936
"Tucumán","outer",0.4736
"Tucumán","outer",0.4152
"Tucumán","outer",0.4466
"Tucumán","outer",0.4154
"Tucumán","outer",0.3782
"Tucumán","outer",0.3951
"Tucumán","outer",0.5544
"Tucumán","outer",0.3765
"Tucumán","outer",0.3903
"Tucumán","outer",0.3642
"Tucumán","outer",0.4482
"Tucumán","outer",0.4595
"Tucumán","outer",0.5185
"Tucumán","outer",0.4834
"Tucumán","outer",0.4942
"Tucumán","outer",0.4534
"Tucumán","outer",0.415
"Tucumán","outer",0.4726
"Tucumán","outer",0.4523
"Tucumán","outer",0.5319
"Tucumán","outer",0.5026
"Tucumán","outer",0.3832
"Tucumán","outer",0.4616
"Tucumán","outer",0.4942
"Tucumán","outer",0.4778
"Tucumán","outer",0.5324
"Tucumán","outer",0.4927
"Tucumán","outer",0.3765
"Tucumán","outer",0.5678
"Tucumán","outer",0.3966
"Tucumán","outer",0.3256
"Tucumán","outer",0.4307
"Tucumán","outer",0.4871
"Tucumán","outer",0.5148
"Tucumán","outer",0.4903
"Tucumán","outer",0.4969
"Tucumán","outer",0.4179
"Tucumán","outer",0.4943
"Tucumán","outer",0.5337
"Tucumán","outer",0.565
"Tucumán","outer",0.4648
"Tucumán","outer",0.4815
"Tucumán","outer",0.3843
"Tucumán","outer",0.5343
"Tucumán","outer",0.5078
"Tucumán","outer",0.4916
"Tucumán","outer",0.4603
"Tucumán","outer",0.4072
"Tucumán","outer",0.4884
"Tucumán","outer",0.5356
"Tucumán","outer",0.4991
"Tucumán","outer",0.527
"Tucumán","outer",0.4852
"Tucumán","outer",0.4592
"Tucumán","outer",0.5159
"Tucumán","outer",0.4437
"Tucumán","outer",0.5063
"Tucumán","outer",0.4258
"Salta","outer",0.4147
"Salta","outer",0.2461
"Salta","outer",0.2993
"Salta","outer",0.5766
"Salta","outer",0.4524
"Salta","outer",0.4729
"Salta","outer",0.4541
"Salta","outer",0.3231
"Salta","outer",0.4745
"Salta","outer",0.5083
"Salta","outer",0.5803
"Salta","outer",0.4444
"Salta","outer",0.5353
"Salta","outer",0.501
"Salta","outer",0.537
"Salta","outer",0.394
"Salta","outer",0.4772
"Salta","outer",0.504
"Salta","outer",0.469
"Salta","outer",0.4261
"Salta","outer",0.4271
"Salta","outer",0.4348
"Salta","outer",0.4064
"Salta","outer",0.4057
"Salta","outer",0.4736
"Salta","outer",0.5112
"Salta","outer",0.3831
"Salta","outer",0.485
"Salta","outer",0.4501
"Salta","outer",0.3454
"Salta","outer",0.4941
"Salta","outer",0.5603
"Salta","outer",0.5047
"Salta","outer",0.5909
"Salta","outer",0.5439
"Salta","outer",0.5247
"Salta","outer",0.5259
"Salta","outer",0.4168
"Salta","outer",0.4634
"Salta","outer",0.3788
"Salta","outer",0.5239
"Salta","outer",0.3868
"Salta","outer",0.5029
"Salta","outer",0.5141
"Salta","outer",0.4818
"Salta","outer",0.3766
"Salta","outer",0.5089
"Salta","outer",0.5541
"Salta","outer",0.5624
"Salta","outer",0.4797
"Salta","outer",0.5877
"Salta","outer",0.4712
"Salta","outer",0.3633
"Salta","outer",0.4829
"Salta","outer",0.592
"Salta","outer",0.5329
"Salta","outer",0.3587
"Salta","outer",0.4886
"Salta","outer",0.4269
"Salta","outer",0.4791
"Salta","outer",0.4873
"Salta","outer",0.5005
"Salta","outer",0.4672
"Salta","outer",0.4538
"Salta","outer",0.5389
"Salta","outer",0.4922
"Salta","outer",0.4489
"Salta","outer",0.4985
"Salta","outer",0.5526
"Salta","outer",0.5272
"Salta","outer",0.5145
"Salta","outer",0.3637
"Salta","outer",0.4328
"Salta","outer",0.4979
"Salta","outer",0.4073
"Salta","outer",0.4662
"Salta","outer",0.429
"Salta","outer",0.3275
"Salta","outer",0.5596
"Salta","outer",0.4811
"Salta","outer",0.5302
"Salta","outer",0.3404
"Salta","outer",0.3972
"Salta","outer",0.3265
"Salta","outer",0.4831
"Salta","outer",0.3327
"Salta","outer",0.351
"Salta","outer",0.5231
"Salta","outer",0.3713
"Salta","outer",0.4114
"Salta","outer",0.5173
"Salta","outer",0.4373
"Salta","outer",0.4885
"Salta","outer",0.325
"Salta","outer",0.3437
"Salta","outer",0.3933
"Salta","outer",0.4977
"Salta","outer",0.5547
"Salta","outer",0.4894
"Salta","outer",0.5803
"Salta","outer",0.5753
"Salta","outer",0.5017
"Salta","outer",0.4875
"Salta","outer",0.5535
"Salta","outer",0.4515
"Salta","outer",0.5424
"Salta","outer",0.4442
"Salta","outer",0.3316
"Salta","outer",0.2991
"Salta","outer",0.3571
"Salta","outer",0.396
"Salta","outer",0.3983
"Salta","outer",0.4153
"Salta","outer",0.5452
"Salta","outer",0.3452
"Salta","outer",0.3435
"Salta","outer",0.3026
"Salta","outer",0.3372
"Salta","outer",0.4272
"Salta","outer",0.3117
"Salta","outer",0.5554
"Salta","outer",0.5026
"Salta","outer",0.4872
"Salta","outer",0.3415
"Salta","outer",0.4308
"Salta","outer",0.432
"Salta","outer",0.4536
"Salta","outer",0.5948
"Salta","outer",0.5707
"Salta","outer",0.5746
"Salta","outer",0.4648
"Salta","outer",0.4739
"Salta","outer",0.4147
"Salta","outer",0.5584
"Salta","outer",0.5749
"Salta","outer",0.5529
"Salta","outer",0.5564
"Salta","outer",0.4191
"Salta","outer",0.4315
"Salta","outer",0.3034
"Salta","outer",0.5526
"Salta","outer",0.3538
"Salta","outer",0.3833
"Salta","outer",0.5148
"Salta","outer",0.4174
"Salta","outer",0.4965
"Salta","outer",0.4757
"Salta","outer",0.4327
"Salta","outer",0.2984
"Salta","outer",0.4109
"Salta","outer",0.3258
"Salta","outer",0.4009
"Salta","outer",0.3164
"Salta","outer",0.2961
"Salta","outer",0.5714
"Salta","outer",0.4178
"Salta","outer",0.4742
"Salta","outer",0.4044
"Salta","outer",0.3996
"Salta","outer",0.5044
"Salta","outer",0.5083
"Salta","outer",0.4237
"Salta","outer",0.4227
"Salta","outer",0.4351
"Salta","outer",0.5032
"Salta","outer",0.447
"Salta","outer",0.3631
"Salta","outer",0.3484
"Salta","outer",0.3426
"Salta","outer",0.5234
"Salta","outer",0.5924
"Salta","outer",0.5433
"Salta","outer",0.5748
"Salta","outer",0.5264
"Salta","outer",0.5287
"Salta","outer",0.486
"Salta","outer",0.486
"Salta","outer",0.5038
"Salta","outer",0.3724
"Salta","outer",0.391
"Salta","outer",0.3799
"Salta","outer",0.4159
"Salta","outer",0.4806
"Salta","outer",0.5827
"Salta","outer",0.5498
"Salta","outer",0.5333
"Salta","outer",0.4616
"Salta","outer",0.5593
"Salta","outer",0.4015
"Salta","outer",0.4017
"Salta","outer",0.5185
"Salta","outer",0.5226
"Salta","outer",0.4177
"Salta","outer",0.3937
"Salta","outer",0.5322
"Salta","outer",0.5144
"Salta","outer",0.4086
"Salta","outer",0.3338
"Salta","outer",0.5192
"Salta","outer",0.5862
"Salta","outer",0.5051
"Salta","outer",0.3558
"Salta","outer",0.533
"Salta","outer",0.4102
"Salta","outer",0.3339
"Salta","outer",0.4804
"Salta","outer",0.4777
"Salta","outer",0.3695
"Salta","outer",0.4346
"Salta","outer",0.5071
"Salta","outer",0.4982
"Salta","outer",0.4009
"Salta","outer",0.4138
"Salta","outer",0.5436
"Salta","outer",0.4568
"Salta","outer",0.5136
"Salta","outer",0.4321
"Salta","outer",0.319
"Salta","outer",0.5057
"Salta","outer",0.5072
"Salta","outer",0.5044
"Salta","outer",0.3601
"Salta","outer",0.5251
"Salta","outer",0.4099
"Salta","outer",0.313
"Salta","outer",0.38
"Salta","outer",0.5148
"Salta","outer",0.4024
"Salta","outer",0.5469
"Salta","outer",0.5356
"Salta","outer",0.5232
"Salta","outer",0.5762
"Salta","outer",0.4208
"Salta","outer",0.5255
"Salta","outer",0.4784
"Salta","outer",0.4741
"Salta","outer",0.2853
"Salta","outer",0.5664
"Salta","outer",0.4056
"Salta","outer",0.3052
"Salta","outer",0.3572
"Salta","outer",0.4024
"Salta","outer",0.4862
"Salta","outer",0.5333
"Salta","outer",0.4954
"Salta","outer",0.5092
"Salta","outer",0.3047
"Salta","outer",0.435
"Salta","outer",0.3438
"Salta","outer",0.4084
"Salta","outer",0.2915
"Salta","outer",0.471
"Salta","outer",0.4308
"Salta","outer",0.603
"Salta","outer",0.5975
"Salta","outer",0.3087
"Salta","outer",0.3933
"Salta","outer",0.4742
"Salta","outer",0.4015
"Salta","outer",0.5262
"Salta","outer",0.3679
"Salta","outer",0.5952
"Salta","outer",0.5558
"Salta","outer",0.5756
"Salta","outer",0.3907
"Salta","outer",0.5031
"Salta","outer",0.3856
"Salta","outer",0.5747
"Salta","outer",0.4052
"Salta","outer",0.5536
"Salta","outer",0.541
"Salta","outer",0.5621
"Salta","outer",0.5951
"Salta","outer",0.5782
"Salta","outer",0.4999
"Salta","outer",0.4926
"Salta","outer",0.4566
"Salta","outer",0.3594
"Salta","outer",0.5414
"Salta","outer",0.3674
"Salta","outer",0.5294
"Salta","outer",0.6012
"Salta","outer",0.5646
"Salta","outer",0.4134
"Salta","outer",0.4916
"Salta","outer",0.4458
"Salta","outer",0.5452
"Salta","outer",0.2975
"Salta","outer",0.4111
"Salta","outer",0.3912
"Salta","outer",0.3226
"Salta","outer",0.4267
"Salta","outer",0.4639
"Salta","outer",0.4468
"Salta","outer",0.3985
"Salta","outer",0.508
"Salta","outer",0.5191
"Salta","outer",0.4361
"Salta","outer",0.459
"Salta","outer",0.5261
"Tierra del Fuego","middle",0.5175
"Tierra del Fuego","middle",0.3987
"Tierra del Fuego","middle",0.5141
"Tierra del Fuego","middle",0.3199
"Tierra del Fuego","middle",0.4038
"Tierra del Fuego","middle",0.4291
"Tierra del Fuego","middle",0.4198
"Tierra del Fuego","middle",0.3912
"Tierra del Fuego","middle",0.4116
"Tierra del Fuego","middle",0.3203
"Tierra del Fuego","middle",0.3819
"Tierra del Fuego","middle",0.3827
"Tierra del Fuego","middle",0.4588
"Tierra del Fuego","middle",0.5239
"Tierra del Fuego","middle",0.3636
"Tierra del Fuego","middle",0.45
"Tierra del Fuego","middle",0.5544
"Tierra del Fuego","middle",0.3993
"Tierra del Fuego","middle",0.4005
"Tierra del Fuego","middle",0.4885
"Tierra del Fuego","middle",0.496
"Tierra del Fuego","middle",0.4522
"Tierra del Fuego","middle",0.4668
"Tierra del Fuego","middle",0.3183
"Tierra del Fuego","middle",0.534
"Tierra del Fuego","middle",0.4871
"Tierra del Fuego","middle",0.4635
"Tierra del Fuego","middle",0.5061
"Tierra del Fuego","middle",0.4883
"Tierra del Fuego","middle",0.351
"Tierra del Fuego","middle",0.5382
"Tierra del Fuego","middle",0.4075
"Tierra del Fuego","middle",0.4701
"Tierra del Fuego","middle",0.4038
"Tierra del Fuego","middle",0.3981
"Tierra del Fuego","middle",0.4083
"Tierra del Fuego","middle",0.3362
"Tierra del Fuego","middle",0.3802
"Tierra del Fuego","middle",0.2873
"Tierra del Fuego","middle",0.4625
"Tierra del Fuego","middle",0.3961
"Tierra del Fuego","middle",0.46
"Tierra del Fuego","middle",0.3694
"Tierra del Fuego","middle",0.4445
"Tierra del Fuego","middle",0.4727
"Tierra del Fuego","middle",0.342
"Tierra del Fuego","middle",0.504
"Tierra del Fuego","middle",0.3365
"Tierra del Fuego","middle",0.4046
"Tierra del Fuego","middle",0.4965
"Tierra del Fuego","middle",0.2733
"Tierra del Fuego","middle",0.3697
"Tierra del Fuego","middle",0.4233
"Tierra del Fuego","middle",0.3842
"Tierra del Fuego","middle",0.4343
"Tierra del Fuego","middle",0.3203
"Tierra del Fuego","middle",0.3568
"Tierra del Fuego","middle",0.3946
"Tierra del Fuego","middle",0.3641
"Tierra del Fuego","middle",0.3937
"Tierra del Fuego","middle",0.4376
"Tierra del Fuego","middle",0.42
"Tierra del Fuego","middle",0.5027
"Tierra del Fuego","middle",0.4818
"Tierra del Fuego","middle",0.3993
"Tierra del Fuego","middle",0.4398
"Tierra del Fuego","middle",0.5755
"Tierra del Fuego","middle",0.4521
"Tierra del Fuego","middle",0.4801
"Tierra del Fuego","middle",0.5011
"Tierra del Fuego","middle",0.4479
"Tierra del Fuego","middle",0.4478
"Tierra del Fuego","middle",0.2713
"Tierra del Fuego","middle",0.4588
"Tierra del Fuego","middle",0.4384
"Tierra del Fuego","middle",0.3823
"Tierra del Fuego","middle",0.3623
"Tierra del Fuego","middle",0.3605
"Tierra del Fuego","middle",0.3409
"Tierra del Fuego","middle",0.3626
"Tierra del Fuego","middle",0.4905
"Tierra del Fuego","middle",0.4016
"Tierra del Fuego","middle",0.4306
"Tierra del Fuego","middle",0.4047
"Tierra del Fuego","middle",0.3866
"Tierra del Fuego","middle",0.3921
"Tierra del Fuego","middle",0.5714
"Tierra del Fuego","middle",0.4396
"Tierra del Fuego","middle",0.4912
"Tierra del Fuego","middle",0.3608
"Tierra del Fuego","middle",0.4636
"Tierra del Fuego","middle",0.3547
"Tierra del Fuego","middle",0.4243
"Tierra del Fuego","middle",0.5301
"Tierra del Fuego","middle",0.3867
"Tierra del Fuego","middle",0.4129
"Tierra del Fuego","middle",0.5005
"Tierra del Fuego","middle",0.4502
"Tierra del Fuego","middle",0.4414
"Tierra del Fuego","middle",0.3282
"Tierra del Fuego","middle",0.4541
"Tierra del Fuego","middle",0.5404
"Tierra del Fuego","middle",0.4189
"Tierra del Fuego","middle",0.5095
"Tierra del Fuego","middle",0.5781
"Tierra del Fuego","middle",0.3346
"Tierra del Fuego","middle",0.4535
"Tierra del Fuego","middle",0.3731
"Tierra del Fuego","middle",0.4475
"Tierra del Fuego","middle",0.2667
"Tierra del Fuego","middle",0.4674
"Tierra del Fuego","middle",0.4239
"Tierra del Fuego","middle",0.4071
"Tierra del Fuego","middle",0.5256
"Tierra del Fuego","middle",0.4257
"Tierra del Fuego","middle",0.4565
"Tierra del Fuego","middle",0.4494
"Tierra del Fuego","middle",0.4078
"Tierra del Fuego","middle",0.4615
"Tierra del Fuego","middle",0.3893
"Tierra del Fuego","middle",0.3418
"Tierra del Fuego","middle",0.2996
"Tierra del Fuego","middle",0.3192
"Tierra del Fuego","middle",0.3567
"Tierra del Fuego","middle",0.4444
"Tierra del Fuego","middle",0.4613
"Tierra del Fuego","middle",0.4317
"Tierra del Fuego","middle",0.3281
"Tierra del Fuego","middle",0.5471
"Tierra del Fuego","middle",0.3646
"Tierra del Fuego","middle",0.4091
"Tierra del Fuego","middle",0.5242
"Tierra del Fuego","middle",0.3677
"Tierra del Fuego","middle",0.4111
"Tierra del Fuego","middle",0.3901
"Tierra del Fuego","middle",0.4954
"Tierra del Fuego","middle",0.3932
"Tierra del Fuego","middle",0.4178
"Tierra del Fuego","middle",0.4536
"Tierra del Fuego","middle",0.4724
"Tierra del Fuego","middle",0.4237
"Tierra del Fuego","middle",0.5277
"Tierra del Fuego","middle",0.2737
"Tierra del Fuego","middle",0.4037
"Tierra del Fuego","middle",0.458
"Tierra del Fuego","middle",0.5736
"Tierra del Fuego","middle",0.4743
"Tierra del Fuego","middle",0.3832
"Tierra del Fuego","middle",0.4505
"Tierra del Fuego","middle",0.537
"Tierra del Fuego","middle",0.5024
"Tierra del Fuego","middle",0.4166
"Tierra del Fuego","middle",0.4418
"Tierra del Fuego","middle",0.4083
"Tierra del Fuego","middle",0.5148
"Tierra del Fuego","middle",0.3875
"Tierra del Fuego","middle",0.3528
"Tierra del Fuego","middle",0.4705
"Tierra del Fuego","middle",0.5213
"Tierra del Fuego","middle",0.4815
"Tierra del Fuego","middle",0.3034
"Tierra del Fuego","middle",0.4607
"Tierra del Fuego","middle",0.3379
"Tierra del Fuego","middle",0.4427
"Tierra del Fuego","middle",0.5001
"Tierra del Fuego","middle",0.4659
"Tierra del Fuego","middle",0.4486
"Tierra del Fuego","middle",0.3847
"Tierra del Fuego","middle",0.4266
"Tierra del Fuego","middle",0.4741
"Tierra del Fuego","middle",0.4766
"Tierra del Fuego","middle",0.4336
"Tierra del Fuego","middle",0.4233
"Tierra del Fuego","middle",0.5068
"Tierra del Fuego","middle",0.3504
"Tierra del Fuego","middle",0.4974
"Tierra del Fuego","middle",0.3011
"Tierra del Fuego","middle",0.4512
"Tierra del Fuego","middle",0.4278
"Tierra del Fuego","middle",0.3663
"Tierra del Fuego","middle",0.4454
"Tierra del Fuego","middle",0.3371
"Tierra del Fuego","middle",0.3861
"Tierra del Fuego","middle",0.3519
"Tierra del Fuego","middle",0.3777
"Tierra del Fuego","middle",0.3794
"Tierra del Fuego","middle",0.4163
"Tierra del Fuego","middle",0.428
"Tierra del Fuego","middle",0.4436
"Tierra del Fuego","middle",0.5156
"Tierra del Fuego","middle",0.4519
"Tierra del Fuego","middle",0.3269
"Tierra del Fuego","middle",0.3802
"Tierra del Fuego","middle",0.4173
"Tierra del Fuego","middle",0.4079
"Tierra del Fuego","middle",0.4468
"Tierra del Fuego","middle",0.3762
"Tierra del Fuego","middle",0.3978
"Tierra del Fuego","middle",0.4632
"Tierra del Fuego","middle",0.4296
"Tierra del Fuego","middle",0.4191
"Tierra del Fuego","middle",0.4362
"Tierra del Fuego","middle",0.4611
"Tierra del Fuego","middle",0.2692
"Tierra del Fuego","middle",0.3863
"Tierra del Fuego","middle",0.4407
"Tierra del Fuego","middle",0.2761
"Tierra del Fuego","middle",0.4783
"Tierra del Fuego","middle",0.3426
"Tierra del Fuego","middle",0.4871
"Tierra del Fuego","middle",0.4594
"Tierra del Fuego","middle",0.3574
"Tierra del Fuego","middle",0.4248
